ph,temperature,humidity,altitude,rainfall,N,P,K,label
6.85,25.69,73.23,154.0,1158.35,97.0,73.0,103.0,Limes
6.27,20.66,67.36,1013.0,1458.76,111.0,52.0,139.0,Limes
6.64,22.18,79.11,730.0,1451.33,136.0,23.0,132.0,Limes
6.89,28.92,67.21,416.0,1933.05,140.0,29.0,107.0,Limes
6.97,26.17,64.61,512.0,1691.46,149.0,30.0,131.0,Limes
6.97,22.37,61.52,260.0,1603.61,144.0,27.0,130.0,Limes
6.97,21.89,55.63,629.0,1842.1,126.0,67.0,109.0,Limes
6.5,22.81,78.15,974.0,1455.59,143.0,43.0,110.0,Limes
6.4,20.56,66.16,695.0,1966.62,144.0,38.0,120.0,Limes
6.42,20.39,63.42,379.0,1530.92,113.0,48.0,134.0,Limes
6.65,28.48,62.98,659.0,1312.48,105.0,70.0,112.0,Limes
6.12,21.3,54.85,493.0,1341.33,123.0,52.0,135.0,Limes
6.72,27.86,71.83,366.0,1568.98,124.0,26.0,113.0,Limes
6.59,27.69,74.58,962.0,1334.21,149.0,70.0,143.0,Limes
6.83,29.51,77.15,1122.0,1385.77,135.0,34.0,121.0,Limes
6.42,25.0,59.42,603.0,1708.47,96.0,34.0,141.0,Limes
6.22,20.95,79.87,76.0,1473.67,140.0,42.0,113.0,Limes
6.9,22.35,65.48,789.0,1953.39,146.0,58.0,110.0,Limes
6.13,22.78,60.36,137.0,1316.01,103.0,28.0,149.0,Limes
6.57,23.11,62.87,907.0,1719.22,146.0,45.0,126.0,Limes
6.13,29.46,79.62,853.0,1247.88,107.0,62.0,144.0,Limes
6.96,23.44,71.14,336.0,1794.8,116.0,52.0,124.0,Limes
6.16,21.18,72.15,249.0,1833.97,107.0,73.0,112.0,Limes
6.43,27.7,63.93,835.0,1430.99,106.0,42.0,104.0,Limes
6.51,28.32,57.37,337.0,1225.8,99.0,70.0,133.0,Limes
6.78,25.5,57.77,377.0,1867.35,141.0,36.0,119.0,Limes
6.18,25.7,67.76,326.0,1886.82,129.0,51.0,120.0,Limes
6.47,23.15,57.51,97.0,1530.27,113.0,75.0,101.0,Limes
6.24,26.58,67.17,776.0,1584.63,133.0,49.0,113.0,Limes
6.41,22.34,60.09,462.0,1014.47,134.0,52.0,127.0,Limes
6.07,25.54,63.0,600.0,1640.41,137.0,20.0,130.0,Limes
6.99,28.39,74.34,1037.0,1383.2,109.0,60.0,110.0,Limes
6.06,23.06,64.19,324.0,1069.63,96.0,24.0,117.0,Limes
6.72,27.86,71.83,366.0,1568.98,124.0,26.0,113.0,Limes
6.9,26.3,51.22,474.0,1917.0,99.0,38.0,125.0,Limes
6.86,25.88,77.88,716.0,1465.63,130.0,59.0,113.0,Limes
6.46,21.04,68.43,1192.0,1356.19,107.0,64.0,137.0,Limes
6.89,28.92,67.21,416.0,1933.05,140.0,29.0,107.0,Limes
6.79,29.2,70.03,202.0,1572.36,126.0,37.0,149.0,Limes
6.19,22.91,60.89,213.0,1444.16,122.0,56.0,137.0,Limes
6.77,20.59,66.53,430.0,1652.11,102.0,30.0,141.0,Limes
6.77,23.1,55.99,784.0,1905.98,141.0,23.0,123.0,Limes
6.34,28.87,57.73,770.0,1430.79,123.0,60.0,145.0,Limes
6.23,29.39,62.94,657.0,1563.5,94.0,75.0,133.0,Limes
6.4,25.67,59.96,899.0,1764.13,93.0,47.0,145.0,Limes
6.84,25.11,53.81,607.0,1217.1,144.0,63.0,121.0,Limes
6.1,21.4,75.12,979.0,1726.28,115.0,49.0,139.0,Limes
6.23,29.21,54.65,1166.0,1776.4,134.0,72.0,127.0,Limes
6.59,21.54,58.31,1099.0,1253.04,124.0,52.0,137.0,Limes
6.56,25.89,62.53,584.0,1027.06,121.0,28.0,118.0,Limes
6.54,28.56,61.72,664.0,1269.55,134.0,46.0,122.0,Limes
6.52,22.05,50.69,981.0,1942.87,126.0,22.0,125.0,Limes
6.19,22.91,60.89,213.0,1444.16,122.0,56.0,137.0,Limes
6.43,27.7,63.93,835.0,1430.99,106.0,42.0,104.0,Limes
6.57,28.23,78.18,922.0,1373.8,110.0,36.0,136.0,Limes
6.73,28.0,53.01,1095.0,1198.26,95.0,37.0,104.0,Limes
6.58,28.84,51.0,187.0,1495.12,104.0,31.0,125.0,Limes
6.59,22.86,69.73,239.0,1186.63,137.0,23.0,129.0,Limes
6.33,22.13,66.42,451.0,1812.28,92.0,49.0,111.0,Limes
6.33,20.69,72.11,493.0,1340.91,147.0,30.0,108.0,Limes
6.12,20.94,57.15,461.0,1163.07,137.0,21.0,135.0,Limes
6.57,28.8,73.97,197.0,1927.09,135.0,43.0,138.0,Limes
6.85,22.15,51.34,552.0,1533.65,137.0,61.0,117.0,Limes
6.73,22.62,70.86,109.0,1997.81,124.0,74.0,103.0,Limes
6.04,29.96,61.98,670.0,1457.44,93.0,31.0,148.0,Limes
6.73,28.0,53.01,1095.0,1198.26,95.0,37.0,104.0,Limes
6.4,28.51,62.08,274.0,1147.45,104.0,39.0,127.0,Limes
6.33,21.11,64.23,583.0,1843.68,96.0,26.0,149.0,Limes
6.41,25.05,51.69,514.0,1879.23,93.0,69.0,102.0,Limes
6.83,26.05,57.08,61.0,1481.55,92.0,74.0,143.0,Limes
6.64,29.47,61.38,513.0,1060.92,95.0,71.0,132.0,Limes
6.12,20.94,57.15,461.0,1163.07,137.0,21.0,135.0,Limes
6.54,28.56,61.72,664.0,1269.55,134.0,46.0,122.0,Limes
6.96,23.44,71.14,336.0,1794.8,116.0,52.0,124.0,Limes
6.1,24.57,71.17,1169.0,1996.03,120.0,63.0,116.0,Limes
6.87,25.22,58.68,555.0,1635.36,95.0,39.0,143.0,Limes
6.53,23.87,53.72,167.0,1645.24,95.0,66.0,118.0,Limes
6.4,20.73,52.68,1150.0,1820.96,129.0,46.0,108.0,Limes
6.02,25.1,62.51,494.0,1344.33,143.0,31.0,149.0,Limes
6.33,21.11,64.23,583.0,1843.68,96.0,26.0,149.0,Limes
6.62,24.94,65.82,347.0,1964.29,103.0,21.0,139.0,Limes
6.39,28.76,73.11,664.0,1654.59,138.0,66.0,104.0,Limes
6.17,28.84,76.6,982.0,1643.32,108.0,62.0,106.0,Limes
6.75,20.25,61.94,127.0,1586.57,124.0,65.0,132.0,Limes
6.07,28.09,61.0,1017.0,1189.33,113.0,60.0,121.0,Limes
6.66,29.11,67.46,348.0,1362.68,102.0,71.0,132.0,Limes
6.95,21.99,56.77,602.0,1247.15,98.0,40.0,125.0,Limes
6.13,26.85,68.94,485.0,1885.66,110.0,36.0,119.0,Limes
6.78,23.49,62.9,256.0,1796.24,95.0,49.0,135.0,Limes
6.57,28.23,78.18,922.0,1373.8,110.0,36.0,136.0,Limes
6.3,23.95,56.29,642.0,1944.08,131.0,25.0,141.0,Limes
6.17,20.39,72.37,648.0,1991.69,125.0,52.0,137.0,Limes
6.88,26.68,72.16,1018.0,1858.51,136.0,54.0,129.0,Limes
6.33,20.69,72.11,493.0,1340.91,147.0,30.0,108.0,Limes
6.01,26.43,70.33,609.0,1200.13,97.0,24.0,102.0,Limes
6.41,22.34,60.09,462.0,1014.47,134.0,52.0,127.0,Limes
6.78,22.93,55.24,78.0,1516.47,113.0,27.0,110.0,Limes
6.56,25.52,57.01,967.0,1238.17,92.0,49.0,143.0,Limes
6.42,20.39,63.42,379.0,1530.92,113.0,48.0,134.0,Limes
6.43,20.37,51.67,802.0,1722.84,93.0,53.0,102.0,Limes
6.87,28.43,78.2,468.0,1300.79,101.0,53.0,125.0,Limes
6.44,27.95,71.43,1018.0,1169.82,133.0,23.0,122.0,Limes
6.38,22.67,73.79,1124.0,1682.02,124.0,51.0,129.0,Limes
6.41,27.13,65.17,806.0,1718.74,145.0,50.0,144.0,Limes
6.58,28.84,51.0,187.0,1495.12,104.0,31.0,125.0,Limes
6.26,21.0,59.84,262.0,1681.4,122.0,56.0,119.0,Limes
6.5,24.21,66.38,386.0,1463.19,96.0,35.0,127.0,Limes
6.09,21.31,50.5,266.0,1875.33,97.0,39.0,111.0,Limes
6.93,27.93,68.05,745.0,1171.8,148.0,69.0,143.0,Limes
6.77,20.59,66.53,430.0,1652.11,102.0,30.0,141.0,Limes
6.4,20.56,66.16,695.0,1966.62,144.0,38.0,120.0,Limes
6.64,29.47,61.38,513.0,1060.92,95.0,71.0,132.0,Limes
6.07,28.09,61.0,1017.0,1189.33,113.0,60.0,121.0,Limes
6.78,26.43,51.01,1118.0,1766.02,115.0,72.0,132.0,Limes
6.82,24.24,52.58,575.0,1464.72,107.0,33.0,132.0,Limes
6.0,21.83,67.26,913.0,1832.99,93.0,60.0,110.0,Limes
6.17,28.84,76.6,982.0,1643.32,108.0,62.0,106.0,Limes
6.57,23.11,62.87,907.0,1719.22,146.0,45.0,126.0,Limes
6.26,20.29,62.93,1046.0,1739.77,141.0,47.0,145.0,Limes
6.31,21.62,68.3,767.0,1284.71,103.0,68.0,118.0,Limes
6.95,21.99,56.77,602.0,1247.15,98.0,40.0,125.0,Limes
6.46,29.39,56.2,842.0,1466.14,139.0,27.0,106.0,Limes
6.61,29.78,68.8,223.0,1539.01,127.0,20.0,101.0,Limes
6.9,22.35,65.48,789.0,1953.39,146.0,58.0,110.0,Limes
6.33,25.1,66.43,1089.0,1159.23,107.0,34.0,126.0,Limes
6.39,28.76,73.11,664.0,1654.59,138.0,66.0,104.0,Limes
6.62,28.7,69.48,339.0,1625.76,137.0,54.0,142.0,Limes
6.63,29.13,63.75,895.0,1341.48,132.0,60.0,111.0,Limes
6.65,21.06,78.95,82.0,1425.69,121.0,55.0,149.0,Limes
6.13,23.52,72.8,148.0,1416.7,99.0,58.0,133.0,Limes
6.62,28.85,65.03,462.0,1219.39,99.0,28.0,113.0,Limes
6.21,29.63,52.29,612.0,1060.5,113.0,63.0,147.0,Limes
6.45,29.66,59.57,1162.0,1761.64,134.0,34.0,147.0,Limes
6.97,22.37,61.52,260.0,1603.61,144.0,27.0,130.0,Limes
6.83,29.72,76.37,75.0,1518.68,141.0,44.0,123.0,Limes
6.94,21.71,58.93,218.0,1988.55,100.0,46.0,122.0,Limes
6.97,29.28,78.7,798.0,1514.35,99.0,75.0,143.0,Limes
6.45,23.27,79.03,618.0,1595.8,140.0,64.0,106.0,Limes
6.45,23.27,79.03,618.0,1595.8,140.0,64.0,106.0,Limes
6.96,25.12,68.91,1033.0,1944.25,136.0,24.0,118.0,Limes
6.56,25.89,62.53,584.0,1027.06,121.0,28.0,118.0,Limes
6.58,24.75,66.54,90.0,1391.46,144.0,61.0,136.0,Limes
6.2,27.76,65.02,1151.0,1065.31,131.0,49.0,139.0,Limes
6.77,20.09,62.21,887.0,1458.41,112.0,44.0,113.0,Limes
6.13,29.46,79.62,853.0,1247.88,107.0,62.0,144.0,Limes
6.89,23.27,55.58,504.0,1997.98,117.0,24.0,135.0,Limes
6.74,28.81,65.94,742.0,1184.22,141.0,74.0,120.0,Limes
6.04,27.63,73.62,316.0,1028.24,109.0,69.0,114.0,Limes
6.12,21.3,54.85,493.0,1341.33,123.0,52.0,135.0,Limes
6.32,22.23,71.86,592.0,1557.51,150.0,38.0,143.0,Limes
6.73,26.94,78.48,338.0,1305.3,142.0,70.0,109.0,Limes
6.79,29.2,70.03,202.0,1572.36,126.0,37.0,149.0,Limes
6.52,22.05,50.69,981.0,1942.87,126.0,22.0,125.0,Limes
6.57,29.13,73.41,563.0,1451.28,110.0,70.0,132.0,Limes
6.83,29.72,76.37,75.0,1518.68,141.0,44.0,123.0,Limes
6.62,29.15,50.64,487.0,1038.37,112.0,42.0,149.0,Limes
6.97,29.28,78.7,798.0,1514.35,99.0,75.0,143.0,Limes
6.85,22.15,51.34,552.0,1533.65,137.0,61.0,117.0,Limes
6.02,21.41,68.94,941.0,1578.2,121.0,68.0,124.0,Limes
6.3,26.35,54.3,273.0,1817.86,148.0,48.0,128.0,Limes
6.2,27.64,69.83,387.0,1092.45,97.0,50.0,100.0,Limes
6.27,20.66,67.36,1013.0,1458.76,111.0,52.0,139.0,Limes
6.19,20.81,55.78,1026.0,1185.72,100.0,71.0,100.0,Limes
6.88,26.68,72.16,1018.0,1858.51,136.0,54.0,129.0,Limes
6.87,22.3,77.71,941.0,1071.99,133.0,33.0,132.0,Limes
6.28,28.29,64.09,219.0,1048.13,90.0,40.0,148.0,Limes
6.35,26.27,62.57,315.0,1580.62,94.0,46.0,137.0,Limes
6.78,22.93,55.24,78.0,1516.47,113.0,27.0,110.0,Limes
6.49,23.81,78.52,179.0,1664.34,145.0,27.0,124.0,Limes
6.29,25.91,75.04,1002.0,1317.14,142.0,28.0,140.0,Limes
6.59,21.54,58.31,1099.0,1253.04,124.0,52.0,137.0,Limes
6.4,21.84,54.0,561.0,1745.71,140.0,52.0,115.0,Limes
6.4,20.73,52.68,1150.0,1820.96,129.0,46.0,108.0,Limes
6.84,25.11,53.81,607.0,1217.1,144.0,63.0,121.0,Limes
6.09,26.43,68.4,286.0,1699.12,119.0,71.0,108.0,Limes
6.53,23.93,67.76,120.0,1023.01,132.0,27.0,139.0,Limes
6.13,22.78,60.36,137.0,1316.01,103.0,28.0,149.0,Limes
6.3,26.35,54.3,273.0,1817.86,148.0,48.0,128.0,Limes
6.43,20.37,51.67,802.0,1722.84,93.0,53.0,102.0,Limes
6.09,21.31,50.5,266.0,1875.33,97.0,39.0,111.0,Limes
6.39,28.59,72.37,1035.0,1127.4,108.0,63.0,109.0,Limes
6.83,26.05,57.08,61.0,1481.55,92.0,74.0,143.0,Limes
6.37,27.89,55.29,375.0,1158.11,124.0,68.0,125.0,Limes
6.54,28.94,53.77,646.0,1034.0,146.0,54.0,127.0,Limes
6.3,23.95,56.29,642.0,1944.08,131.0,25.0,141.0,Limes
6.16,21.18,72.15,249.0,1833.97,107.0,73.0,112.0,Limes
6.23,27.72,51.71,350.0,1605.11,123.0,57.0,134.0,Limes
7.0,27.58,74.72,849.0,1936.81,111.0,67.0,110.0,Limes
6.21,27.35,52.67,243.0,1930.59,141.0,45.0,106.0,Limes
6.49,25.15,66.85,140.0,1406.13,148.0,62.0,144.0,Limes
6.91,29.99,50.58,915.0,1638.12,91.0,69.0,103.0,Limes
6.97,21.89,55.63,629.0,1842.1,126.0,67.0,109.0,Limes
6.3,25.34,53.16,514.0,1391.46,120.0,34.0,147.0,Limes
6.13,26.85,68.94,485.0,1885.66,110.0,36.0,119.0,Limes
6.72,26.82,62.07,300.0,1420.1,116.0,29.0,113.0,Limes
6.34,28.87,57.73,770.0,1430.79,123.0,60.0,145.0,Limes
6.2,20.4,73.93,368.0,1421.83,123.0,47.0,131.0,Limes
6.06,23.06,64.19,324.0,1069.63,96.0,24.0,117.0,Limes
6.65,28.48,62.98,659.0,1312.48,105.0,70.0,112.0,Limes
6.49,23.81,78.52,179.0,1664.34,145.0,27.0,124.0,Limes
6.32,22.23,71.86,592.0,1557.51,150.0,38.0,143.0,Limes
6.21,29.63,52.29,612.0,1060.5,113.0,63.0,147.0,Limes
6.9,21.45,58.35,346.0,1539.51,132.0,23.0,127.0,Limes
6.83,29.51,77.15,1122.0,1385.77,135.0,34.0,121.0,Limes
6.85,25.69,73.23,154.0,1158.35,97.0,73.0,103.0,Limes
6.57,20.46,56.44,281.0,1434.52,134.0,47.0,101.0,Limes
6.97,27.27,63.8,1119.0,1978.71,108.0,56.0,131.0,Limes
6.78,25.5,57.77,377.0,1867.35,141.0,36.0,119.0,Limes
6.23,29.39,62.94,657.0,1563.5,94.0,75.0,133.0,Limes
6.01,26.43,70.33,609.0,1200.13,97.0,24.0,102.0,Limes
6.13,29.07,61.33,995.0,1866.9,113.0,23.0,122.0,Limes
6.28,20.18,51.67,1002.0,1269.89,91.0,30.0,134.0,Limes
6.1,27.87,57.23,706.0,1309.37,144.0,53.0,126.0,Limes
6.73,23.23,69.01,356.0,1680.95,102.0,65.0,135.0,Limes
6.72,26.82,62.07,300.0,1420.1,116.0,29.0,113.0,Limes
6.18,25.7,67.76,326.0,1886.82,129.0,51.0,120.0,Limes
6.44,21.19,56.29,1039.0,1677.23,130.0,64.0,121.0,Limes
6.4,21.84,54.0,561.0,1745.71,140.0,52.0,115.0,Limes
6.77,23.1,55.99,784.0,1905.98,141.0,23.0,123.0,Limes
6.52,24.33,60.77,783.0,1300.71,102.0,36.0,108.0,Limes
6.64,22.3,66.3,167.0,1811.45,115.0,26.0,147.0,Limes
6.41,25.05,51.69,514.0,1879.23,93.0,69.0,102.0,Limes
6.97,26.17,64.61,512.0,1691.46,149.0,30.0,131.0,Limes
6.57,29.13,73.41,563.0,1451.28,110.0,70.0,132.0,Limes
6.32,22.17,60.37,800.0,1571.89,132.0,61.0,130.0,Limes
6.17,20.39,72.37,648.0,1991.69,125.0,52.0,137.0,Limes
6.51,25.55,73.55,225.0,1658.24,110.0,26.0,135.0,Limes
6.32,25.47,72.55,670.0,1345.37,94.0,70.0,105.0,Limes
6.71,24.67,59.99,128.0,1630.43,132.0,68.0,131.0,Limes
6.67,26.14,56.83,524.0,1213.34,109.0,42.0,118.0,Limes
6.31,21.62,68.3,767.0,1284.71,103.0,68.0,118.0,Limes
6.33,28.93,55.05,776.0,1018.25,129.0,27.0,108.0,Limes
6.65,21.06,78.95,82.0,1425.69,121.0,55.0,149.0,Limes
6.61,29.78,68.8,223.0,1539.01,127.0,20.0,101.0,Limes
6.49,25.15,66.85,140.0,1406.13,148.0,62.0,144.0,Limes
6.47,22.33,66.97,987.0,1826.2,130.0,20.0,122.0,Limes
6.87,28.43,78.2,468.0,1300.79,101.0,53.0,125.0,Limes
6.83,25.52,66.89,866.0,1360.89,97.0,50.0,119.0,Limes
6.83,27.75,77.53,955.0,1186.57,122.0,49.0,127.0,Limes
6.38,22.67,73.79,1124.0,1682.02,124.0,51.0,129.0,Limes
6.86,25.88,77.88,716.0,1465.63,130.0,59.0,113.0,Limes
6.54,25.11,65.35,1178.0,1961.43,110.0,64.0,121.0,Limes
6.78,26.43,51.01,1118.0,1766.02,115.0,72.0,132.0,Limes
6.59,27.69,74.58,962.0,1334.21,149.0,70.0,143.0,Limes
6.1,28.96,52.67,1164.0,1673.99,120.0,71.0,100.0,Limes
6.36,23.71,58.02,124.0,1288.54,99.0,52.0,138.0,Limes
6.07,25.54,63.0,600.0,1640.41,137.0,20.0,130.0,Limes
6.45,21.46,74.65,1097.0,1406.17,143.0,24.0,101.0,Limes
6.62,28.7,69.48,339.0,1625.76,137.0,54.0,142.0,Limes
6.63,29.18,53.85,493.0,1901.37,103.0,67.0,109.0,Limes
6.44,21.19,56.29,1039.0,1677.23,130.0,64.0,121.0,Limes
6.5,22.81,78.15,974.0,1455.59,143.0,43.0,110.0,Limes
6.57,28.8,73.97,197.0,1927.09,135.0,43.0,138.0,Limes
6.3,25.34,53.16,514.0,1391.46,120.0,34.0,147.0,Limes
6.01,23.6,63.84,895.0,1528.62,147.0,56.0,109.0,Limes
6.37,27.89,55.29,375.0,1158.11,124.0,68.0,125.0,Limes
6.2,27.76,65.02,1151.0,1065.31,131.0,49.0,139.0,Limes
6.63,29.13,63.75,895.0,1341.48,132.0,60.0,111.0,Limes
6.87,20.89,60.56,1038.0,1493.64,130.0,73.0,137.0,Limes
6.67,26.14,56.83,524.0,1213.34,109.0,42.0,118.0,Limes
6.57,20.46,56.44,281.0,1434.52,134.0,47.0,101.0,Limes
6.82,24.24,52.58,575.0,1464.72,107.0,33.0,132.0,Limes
6.59,26.27,67.27,1186.0,1441.38,101.0,49.0,145.0,Limes
6.94,21.71,58.93,218.0,1988.55,100.0,46.0,122.0,Limes
6.73,26.94,78.48,338.0,1305.3,142.0,70.0,109.0,Limes
6.31,29.02,55.92,626.0,1911.74,99.0,23.0,106.0,Limes
6.92,27.32,78.17,115.0,1219.02,138.0,25.0,135.0,Limes
6.82,22.99,50.08,531.0,1043.65,138.0,20.0,150.0,Limes
6.91,29.99,50.58,915.0,1638.12,91.0,69.0,103.0,Limes
6.4,28.51,62.08,274.0,1147.45,104.0,39.0,127.0,Limes
6.13,29.07,61.33,995.0,1866.9,113.0,23.0,122.0,Limes
6.32,21.51,75.53,1007.0,1639.85,148.0,49.0,135.0,Limes
6.66,26.31,62.28,1006.0,1050.69,98.0,42.0,138.0,Limes
6.87,20.89,60.56,1038.0,1493.64,130.0,73.0,137.0,Limes
6.62,29.15,50.64,487.0,1038.37,112.0,42.0,149.0,Limes
6.78,23.49,62.9,256.0,1796.24,95.0,49.0,135.0,Limes
6.92,27.32,78.17,115.0,1219.02,138.0,25.0,135.0,Limes
6.45,29.77,76.08,842.0,1407.99,94.0,32.0,127.0,Limes
6.8,29.76,55.95,1053.0,1172.32,114.0,73.0,134.0,Limes
6.9,26.3,51.22,474.0,1917.0,99.0,38.0,125.0,Limes
6.2,20.4,73.93,368.0,1421.83,123.0,47.0,131.0,Limes
6.73,22.55,64.84,699.0,1244.24,125.0,39.0,112.0,Limes
6.45,29.66,59.57,1162.0,1761.64,134.0,34.0,147.0,Limes
6.36,23.71,58.02,124.0,1288.54,99.0,52.0,138.0,Limes
6.59,20.52,68.75,973.0,1255.59,103.0,21.0,141.0,Limes
7.0,27.58,74.72,849.0,1936.81,111.0,67.0,110.0,Limes
6.73,22.55,64.84,699.0,1244.24,125.0,39.0,112.0,Limes
6.26,21.0,59.84,262.0,1681.4,122.0,56.0,119.0,Limes
6.66,26.31,62.28,1006.0,1050.69,98.0,42.0,138.0,Limes
6.71,26.54,72.76,891.0,1039.71,114.0,60.0,142.0,Limes
6.4,25.67,59.96,899.0,1764.13,93.0,47.0,145.0,Limes
6.83,25.52,66.89,866.0,1360.89,97.0,50.0,119.0,Limes
6.54,25.11,65.35,1178.0,1961.43,110.0,64.0,121.0,Limes
6.57,26.64,51.69,681.0,1430.97,91.0,22.0,127.0,Limes
6.31,23.28,72.78,1109.0,1361.27,105.0,39.0,141.0,Limes
6.46,29.46,75.99,484.0,1396.03,104.0,51.0,119.0,Limes
6.56,25.52,57.01,967.0,1238.17,92.0,49.0,143.0,Limes
6.51,25.55,73.55,225.0,1658.24,110.0,26.0,135.0,Limes
6.33,22.13,66.42,451.0,1812.28,92.0,49.0,111.0,Limes
6.01,29.25,71.83,65.0,1216.3,107.0,31.0,149.0,Limes
6.13,23.52,72.8,148.0,1416.7,99.0,58.0,133.0,Limes
6.22,20.95,79.87,76.0,1473.67,140.0,42.0,113.0,Limes
6.73,23.23,69.01,356.0,1680.95,102.0,65.0,135.0,Limes
6.62,28.85,65.03,462.0,1219.39,99.0,28.0,113.0,Limes
6.45,21.46,74.65,1097.0,1406.17,143.0,24.0,101.0,Limes
6.04,27.63,73.62,316.0,1028.24,109.0,69.0,114.0,Limes
6.25,24.66,78.56,906.0,1701.73,111.0,70.0,135.0,Limes
6.97,27.27,63.8,1119.0,1978.71,108.0,56.0,131.0,Limes
6.71,25.35,63.12,213.0,1395.49,114.0,73.0,150.0,Limes
6.8,29.76,55.95,1053.0,1172.32,114.0,73.0,134.0,Limes
6.25,24.66,78.56,906.0,1701.73,111.0,70.0,135.0,Limes
6.39,28.59,72.37,1035.0,1127.4,108.0,63.0,109.0,Limes
6.31,29.02,55.92,626.0,1911.74,99.0,23.0,106.0,Limes
6.02,25.1,62.51,494.0,1344.33,143.0,31.0,149.0,Limes
6.73,22.62,70.86,109.0,1997.81,124.0,74.0,103.0,Limes
6.71,25.35,63.12,213.0,1395.49,114.0,73.0,150.0,Limes
6.82,22.99,50.08,531.0,1043.65,138.0,20.0,150.0,Limes
6.33,25.1,66.43,1089.0,1159.23,107.0,34.0,126.0,Limes
7.08,14.59,56.75,82.0,1468.69,99.0,37.0,112.0,Loquat
6.11,28.74,41.47,1488.0,1274.23,61.0,59.0,62.0,Loquat
6.58,21.93,53.08,373.0,898.84,62.0,59.0,91.0,Loquat
6.37,32.59,68.45,242.0,880.39,72.0,31.0,97.0,Loquat
6.63,11.04,57.5,496.0,871.42,55.0,53.0,55.0,Loquat
6.73,32.05,41.8,129.0,1006.12,79.0,47.0,85.0,Loquat
6.49,17.52,66.44,1549.0,1087.68,85.0,44.0,108.0,Loquat
6.63,33.12,59.5,439.0,832.47,54.0,48.0,71.0,Loquat
6.33,18.43,63.82,1579.0,1318.08,59.0,27.0,79.0,Loquat
6.6,26.84,40.5,729.0,926.31,94.0,31.0,55.0,Loquat
6.61,34.8,45.61,1166.0,989.28,87.0,27.0,107.0,Loquat
7.34,26.28,53.88,824.0,1105.24,89.0,43.0,62.0,Loquat
7.12,16.42,60.27,767.0,1022.22,56.0,40.0,54.0,Loquat
6.79,15.74,57.99,304.0,1351.76,97.0,21.0,96.0,Loquat
6.83,33.63,55.42,649.0,1122.47,57.0,59.0,77.0,Loquat
7.24,11.7,48.0,530.0,1380.58,83.0,45.0,84.0,Loquat
7.17,33.44,41.7,1282.0,803.7,71.0,32.0,60.0,Loquat
6.33,18.43,63.82,1579.0,1318.08,59.0,27.0,79.0,Loquat
7.24,33.54,62.32,398.0,1316.76,54.0,27.0,79.0,Loquat
7.17,33.44,41.7,1282.0,803.7,71.0,32.0,60.0,Loquat
6.99,29.37,63.68,158.0,1043.45,70.0,38.0,69.0,Loquat
6.65,16.44,56.36,66.0,812.89,52.0,44.0,74.0,Loquat
6.59,28.19,52.85,1162.0,1336.77,50.0,40.0,63.0,Loquat
6.44,30.74,57.49,1055.0,991.28,95.0,44.0,103.0,Loquat
6.24,27.39,45.25,1593.0,1458.46,78.0,25.0,91.0,Loquat
6.79,29.28,58.2,236.0,924.54,95.0,29.0,78.0,Loquat
7.14,22.12,49.54,1401.0,950.87,58.0,34.0,88.0,Loquat
7.1,14.98,65.61,906.0,948.25,66.0,26.0,53.0,Loquat
6.49,17.52,66.44,1549.0,1087.68,85.0,44.0,108.0,Loquat
7.24,30.19,64.21,1091.0,1247.94,86.0,60.0,59.0,Loquat
7.1,14.98,65.61,906.0,948.25,66.0,26.0,53.0,Loquat
6.93,28.88,42.43,914.0,1006.0,87.0,45.0,68.0,Loquat
6.52,20.92,55.37,879.0,1251.59,83.0,45.0,110.0,Loquat
7.01,24.88,52.07,1224.0,1035.33,54.0,33.0,108.0,Loquat
7.45,33.53,47.51,869.0,1147.35,94.0,48.0,61.0,Loquat
6.14,32.26,69.62,1143.0,885.74,64.0,54.0,101.0,Loquat
7.12,16.42,60.27,767.0,1022.22,56.0,40.0,54.0,Loquat
6.67,32.53,45.97,833.0,1431.78,100.0,21.0,115.0,Loquat
6.65,27.81,55.05,157.0,908.73,91.0,54.0,95.0,Loquat
6.68,20.85,66.61,536.0,1374.19,91.0,38.0,90.0,Loquat
6.59,18.95,67.27,817.0,1370.83,67.0,30.0,104.0,Loquat
6.31,23.66,62.78,243.0,985.76,82.0,21.0,70.0,Loquat
6.52,20.92,55.37,879.0,1251.59,83.0,45.0,110.0,Loquat
6.69,28.9,68.99,1140.0,1406.98,52.0,53.0,65.0,Loquat
6.45,22.0,40.63,376.0,1315.02,77.0,29.0,83.0,Loquat
6.49,32.01,65.27,1141.0,1365.81,96.0,37.0,77.0,Loquat
7.45,33.53,47.51,869.0,1147.35,94.0,48.0,61.0,Loquat
6.77,33.27,63.85,1203.0,1315.91,92.0,55.0,120.0,Loquat
7.2,23.78,66.3,858.0,1222.24,57.0,54.0,97.0,Loquat
6.65,16.44,56.36,66.0,812.89,52.0,44.0,74.0,Loquat
7.13,31.35,44.85,585.0,1013.75,59.0,40.0,61.0,Loquat
7.3,14.35,55.58,943.0,908.02,91.0,58.0,92.0,Loquat
6.55,28.36,58.04,1417.0,1079.5,80.0,27.0,68.0,Loquat
6.46,31.03,54.79,1432.0,1035.58,56.0,24.0,115.0,Loquat
6.02,33.38,58.8,708.0,914.04,93.0,49.0,59.0,Loquat
6.02,33.73,43.96,1466.0,805.7,92.0,32.0,68.0,Loquat
